id,created,text,lat,long,category
708313266154418000,3/11/2016 15:26,18:26 Heavy traffic from westlands to Chiromo. via @esther_sunday,0,0,traffic
708313057387130000,3/11/2016 15:26,"18:25 Njuguna‘s patrons wachache sana these days, traffic on waiyaki way after ICEA HQ towards ungem is flowing. via @Gmwambs",-1.330205,36.870268,NONE
708313014101942000,3/11/2016 15:25,18:25 It's almost strange seeing Thika Road this clear. via @amawesome1on1,0,0,NONE
708312972066619000,3/11/2016 15:25,18:25 How to position your mirrors to help mitigate blind spots ~more ⇢ https://t.co/r3vEJ1hilk https://t.co/a2GFuFTzyb via @KangetheJosphat,0,0,NONE
708312553030463000,3/11/2016 15:24,18:23 accident towards doni roundabout.jam building via @jose60_mmoja,-1.2919615,36.8415906,accident
708312426567958000,3/11/2016 15:23,"18:23 pedestrians should also obey laws for there own safety e.I use of footbridge, also  https://t.co/8dFGBxQyMd via @jaykashed",0,0,NONE
708311251919568000,3/11/2016 15:18,18:18 Museum hill status  https://t.co/HtlceYqLaS via @JoshuaSiwa,-1.273477,36.813378,NONE
708310623445065000,3/11/2016 15:16,"18:16 Kenya railways built a wooden bridge to oversee safety of commuters,wacha sasa gav~more ⇢ https://t.co/hB7zVfVIXw via @davidwachira209",-1.37984,36.770279,NONE
708310497473404000,3/11/2016 15:15,"18:15 Kenya railways built a wooden bridge to oversee safety of commuters,wacha sasa gava ijenge hizo on deathspots! via @davidwachira209",-1.37984,36.770279,NONE
708309868340314000,3/11/2016 15:13,18:13 outering road from Taj Mall jam packed bumper to bumper. via @Fromosh,0,0,traffic
708309658444759000,3/11/2016 15:12,18:12 @KideroEvans water pipe broken #kiderograss Uhuru Highway bef~more ⇢ https://t.co/cyNvCBas8R https://t.co/wjbfmGGauz via @MURIUNGIROSE,0,0,NONE
708309280668016000,3/11/2016 15:11,18:10 from Taj mall to donholm costs 30 Bob. I think we're overcharged via @TanuiJoab,-1.297518,36.886108,NONE
708308862277787000,3/11/2016 15:09,18:09 City Council Askaris and NTSA officials arresting pedestrians who are not using the footbridge at Imara stage. via @Fromosh,0,0,NONE
708308819776942000,3/11/2016 15:09,18:08 City Council Askaris and NTSA officials arresting pedestrians who are not using the footbridge at Imara stage. via @Fromosh,0,0,NONE
708307980651900000,3/11/2016 15:05,18:05 Mombasa road jam packed from Eka Hotel to GMEA. Due to long que of trucks joining the bypass. via @Fromosh,-1.330205,36.870268,traffic
708307813039099000,3/11/2016 15:05,18:04 Mombasa road from plaza 2000 is #%&amp;&amp; inbound via @Freddie_KE,-1.331329,36.862253,NONE
708307771347697000,3/11/2016 15:05,18:04 Uhuru Highway outboard Msa Rd stuck for an hour in one spot.  https://t.co/Nukl1jmBwP via @MURIUNGIROSE,0,0,NONE
708307481248686000,3/11/2016 15:03,18:03 Thika road..no jam at all..100km/h via @Vj_mikerus254,0,0,traffic
708307225568083000,3/11/2016 15:02,18:02 Uhuru highway outbound haile slse inbound..bumber to bumper  https://t.co/QXxCdYjB83 via @andru_mash,0,0,traffic
708306805995114000,3/11/2016 15:01,18:00 Too many cops along Mbagathi road. Uhuru ako wapi? via @VioWainaina,0,0,NONE
708306722503307000,3/11/2016 15:00,18:00 Thika rd outward Moving well from town no incidences. via @VincentAwange,-1.249806,36.846795,NONE
708305296586715000,3/11/2016 14:55,"17:54 kanjus should remove this d*mn coroner name on one NgongRd mark,City mortuary!We stick the latter! via @davidwachira209",-1.298708,36.802925,NONE
708305128583860000,3/11/2016 14:54,17:54 Mbagathi road is flowing via @VioWainaina,0,0,NONE
708304961038192000,3/11/2016 14:53,17:53 how is KU handling the noise level of Matatus below along Haile Selassie Avenue. via @Fromosh,-1.180448,36.939088,NONE
708304792930521000,3/11/2016 14:53,17:52 putting speed bumps at Uplands is just idea. Now traffic tails back to Kimende... via @kuria_nyiri,-1.035849,36.626159,NONE
708304709417697000,3/11/2016 14:52,"17:52 #LangataRoad Inbound traffic building up from Bypass heading Sunshine, moderate speed after ~more ⇢ https://t.co/LF7k4X3jfM via ^admin",0,0,NONE
708303786402426000,3/11/2016 14:49,17:48 #MbagathiWay Traffic is flowing smoothly from City Mortuary roundabout through Ngumo towards~more ⇢ https://t.co/7bZodCXf5V via ^admin,-1.2919615,36.8415906,NONE
708303744560009000,3/11/2016 14:49,17:48 Thika Rd moving alright. via @mashablessed777,0,0,NONE
708303493182820000,3/11/2016 14:48,17:47 Rongai traffic doesn't dissapoint.. @CapitalFMKenya keep doing it right  https://t.co/hXeDJnolSn via @CoachHilary1,0,0,NONE
708303367726956000,3/11/2016 14:47,17:47 Today for the first time saw the guy holding a speed camera on Thika Rd at a section wh~more ⇢ https://t.co/uf7EUzZnuo via @EricKigada,0,0,NONE
708302822064787000,3/11/2016 14:45,"17:45 shouldn't PSVs have no music so each is left unto own earphone joy, thoughts, observation or rest. Deafness nayo? via @KhayaRenja",0,0,NONE
708302696533532000,3/11/2016 14:44,"17:44 Muthithi rd, all clear &amp; the whole Nairobi sky, no jam. is so clear blue  https://t.co/FXcLSOkoLA via @Baba_CIku_",-1.180448,36.939088,traffic
708302570393997000,3/11/2016 14:44,"17:44 language road jam starts at Uhuru gardens towards nyayo n not moving, what's wrong? via @ahmedkanjo88",-1.326604,36.792537,traffic
708302529528860000,3/11/2016 14:44,17:43 This is mbagathi way. Kudos to the Traffic guy at the junction. Wanaziaharakisha  https://t.co/EvEt8yVixA via @ricm2008,-1.180448,36.939088,NONE
708302528371273000,3/11/2016 14:44,17:43 @ntsa_kenya this is the problem of letting a pedestrian handle motorists. in which world will 30kph apply downhill? via @Athanville,0,0,NONE
708302067031355000,3/11/2016 14:42,17:42 ensure boda guys have clean &amp; well maintained helmets. Some of them are unsanitary &amp; disgusting #nocleanhelmetnofare via @KhayaRenja,0,0,NONE
708301857123241000,3/11/2016 14:41,"17:41 This traffick at Mombasa road is crazy. Either way I am grateful.....
#crazytraffick #homebound via @WAIHARO2",0,0,NONE
708301773388120000,3/11/2016 14:41,17:40 30KPH going downhill {Valley Road}? #ridiculousdirectives via @EvaDiiva,0,0,NONE
708301395229736000,3/11/2016 14:39,17:39 General Info  https://t.co/SEZpz95j1v via @jaykashed,0,0,NONE
708301311872094000,3/11/2016 14:39,17:39 #WeAreACorruptNationBecause getting a legit DL will only cost 5K without driving lessons via @FinanceKE,0,0,NONE
708301185610948000,3/11/2016 14:38,17:38 @jboinnet All pavements in c.b.d. are gone coz of being used by p.s.v's. via @mukamijay,0,0,NONE
708301102928633000,3/11/2016 14:38,17:38 Langata road is an predictable jam pia imeamziaaa tu hapa carnivore via @ErickMidila,-1.322978,36.802106,traffic
708301101817143000,3/11/2016 14:38,"17:38 Agreed,but the speed should be regulated,it's nerve wracking watching cars flat footing down the road, via @alfngete",0,0,NONE
708300640129146000,3/11/2016 14:36,17:36 Erect simple foot bridges like this one. Eliminate zebra crossing~more ⇢ https://t.co/x34KSxZrLr https://t.co/zOVBXJ0cRT via @EvaDiiva,0,0,NONE
708300514501332000,3/11/2016 14:36,"17:35 #General Outbound traffic on Ngong Road heavy heading City Mortuary, Uhuru Highway towards N~more ⇢ https://t.co/CBIkTHgztt via ^admin",-1.298708,36.802925,NONE
708300262985740000,3/11/2016 14:35,17:34 RonaldNgala rd wea ma3 za 45 hubebea is packed. The ma3s have just decided to block t~more ⇢ https://t.co/uao188QfPq via @fridahashley,-1.249806,36.846795,NONE
708300137055924000,3/11/2016 14:34,"17:34 uhuru ,chiromo interchange!......not a good experience! via @MZiocah",0,0,NONE
708299844205416000,3/11/2016 14:33,"17:33 when mats play this loud annoying music, my oh my! #karurikaruri. msaroad outbound, via @Karoline9210",0,0,NONE
708299843353993000,3/11/2016 14:33,17:33 @ntsa_kenya isn't this a classic case of entrapment? 30km/hr downhill on Valley Road?  https://t.co/V1c7xe7cmG via @jacksonotieno,0,0,NONE
708299801582940000,3/11/2016 14:33,17:33 @JBoinnet @Digocycle I asked mat crew why they don't follow law. They asked why they sh~more ⇢ https://t.co/AkHj3MIB9E via @KhayaRenja,0,0,NONE
708299717482942000,3/11/2016 14:33,17:32 Langata road is safe Barabara ni nyueeeeeee via @ErickMidila,0,0,NONE
708299382110597000,3/11/2016 14:31,17:31 valley rd -mbagathi rd to langata rd very very clear. via @cmtanyi,0,0,NONE
708298627630772000,3/11/2016 14:28,17:28 where do all this cars come from on Friday? Heavy traffic outbound mbsa rd. via @faithangela76,0,0,traffic
708297536767991000,3/11/2016 14:24,17:24 Moi Avenue is a parking lot both ways. via @Fromosh,0,0,NONE
708297116989284000,3/11/2016 14:22,17:22 @JBoinnet Rule of law!!! Pavement turned into road before university way  https://t.co/wC2nqQNDct via @Digocycle,0,0,NONE
708296991525056000,3/11/2016 14:22,"17:21 30KPH down Valley Road, ridiculous  https://t.co/g6DQ315ca8 via @mutwirik",0,0,NONE
708296823962619000,3/11/2016 14:21,"17:21 H/sellasie - NHIF - Kenyatta- Ngong rd, full. NHIF - Community - NSSF CBD bound clear....... via @mosse07",-1.289287,36.811581,NONE
708296028185714000,3/11/2016 14:18,"17:18 #MombasaRoad Inbound traffic building heavily from Eka due to accident before Total South C,~more ⇢ https://t.co/nfeBdiEBtc via ^admin",-1.249806,36.846795,accident
708296027409788000,3/11/2016 14:18,17:18 Mombasa Road from Eka Hotel towards Capital Centre is slow and building up at the moment. #Ma3RouteCheck,-1.323662,36.844816,NONE
708295858706513000,3/11/2016 14:17,17:17 Kenyatta Avenue from Processional Way Junction towards CBD is moving at the moment. #Ma3RouteCheck,-1.298857,36.762126,NONE
708295776007364000,3/11/2016 14:17,17:17 @ntsa_kenya impunity at it's best  https://t.co/0acpwe6Gds via @SammyWaite,0,0,NONE
708295649180012000,3/11/2016 14:16,"17:16 Uhuru Highway from GPO, Kenyatta Avenue towards University Way is moving at the moment. #Ma3RouteCheck",-1.285843,36.818918,NONE
708295484251578000,3/11/2016 14:16,17:15 The pedestrian path on Uhuru Highway. Not the best way to treat potential passengers.  https://t.co/s363Ux5HBJ via @jmugambi,0,0,NONE
708295482632634000,3/11/2016 14:16,17:15 Mombasa Road from Capital Centre towards Eka Hotel is moving at the moment. #Ma3RouteCheck,-1.323662,36.844816,NONE
708295187819180000,3/11/2016 14:15,17:14 Bodaboda customers wear an helmet. It's for your safety. #NoHelmetNoRide  https://t.co/DDRufpXgF1 via @bikers254,0,0,NONE
708294894859583000,3/11/2016 14:13,"17:13 Uhuru Highway from Laico Regency towards GPO, Kenyatta Avenue is moving at the moment. #Ma3RouteCheck",-1.285843,36.818918,NONE
708294727045545000,3/11/2016 14:13,17:12 Museum Hill headed towards Ojijo Road junction is moving at the moment. #Ma3RouteCheck,-1.273477,36.813378,NONE
708294139092176000,3/11/2016 14:10,17:10 Kipande Road junction towards Museum Hill is moving at the moment. #Ma3RouteCheck,-1.273477,36.813378,NONE
708294055491309000,3/11/2016 14:10,"17:10 #NgongRoad Traffic out of town backed up towards City Mortuary r/about, eases moderately to ~more ⇢ https://t.co/e6F7nzsU88 via ^admin",-1.298708,36.802925,NONE
708293845629296000,3/11/2016 14:09,17:09 @AKenyanGirl This is a joke. You can't maintain 50 kph on a flat highway - so how can on~more ⇢ https://t.co/5j3FjZBLN2 via @bankelele,0,0,NONE
708293216622108000,3/11/2016 14:07,17:06 Argwings Kodhek Road from Yaya towards Chaka Road junction is moving at the moment. #Ma3RouteCheck,-1.292211,36.787249,NONE
708292838694334000,3/11/2016 14:05,17:05 Argwings Kodhek Road from Chaka Road junction towards Yaya is moving at the moment. #Ma3RouteCheck,-1.292211,36.787249,NONE
708292418873851000,3/11/2016 14:04,"17:03 Sigh.
Just been confirmed.
Thanks @MuriMuriz.  https://t.co/QIaSGc2pNg via @gpkarting",0,0,NONE
708292293065777000,3/11/2016 14:03,17:03 Another accident on Mombasa road inbound before TOTAL south c  https://t.co/xXzWnDqCGV via @kenyanspider,-1.249806,36.846795,accident
708292084617256000,3/11/2016 14:02,17:02 Uhuru Highway from Museum Hill towards University Way roundabout is moving at the moment. #Ma3RouteCheck,-1.2919615,36.8415906,NONE
708291923350396000,3/11/2016 14:02,17:01 uhuru highway near parliament  https://t.co/bDQeOVFFbg via @patongure,-1.290602,36.819446,NONE
708291749957898000,3/11/2016 14:01,17:01 Ati the speed limit on Valley Road is 30kph? Jeso. via @theMagunga,0,0,NONE
708291707125665000,3/11/2016 14:01,17:00 Kenyatta Avenue from CBD towards GPO is moving at the moment. #Ma3RouteCheck,-1.285843,36.818918,NONE
708291664528289000,3/11/2016 14:01,17:00 there is an accident at entrance to capital centre involving a matatu and a salon car.  https://t.co/h5i6roByrA via @kenyanspider,-1.249806,36.846795,accident
708291581892112000,3/11/2016 14:00,17:00 uhuru highway from town veeeeeeeeery slow via @mimstok,0,0,NONE
708291580482850000,3/11/2016 14:00,"17:00 #ThikaRoad Traffic out of town flowing well from Ngara to Drive In, slows down from GSU towa~more ⇢ https://t.co/ogm6vlCZkL via ^admin",-1.244688,36.867072,NONE
708291497951539000,3/11/2016 14:00,"17:00 Uhuru Highway from Harambee Avenue Junction towards GPO, Kenyatta Avenue is moving at the moment. #Ma3RouteCheck",-1.298857,36.762126,NONE
708291496902930000,3/11/2016 14:00,"17:00 #Ma3RouteCheck brought to you by #Ma3RouteApp, #BeatInconvenience w/ custom alerts!.  https://t.co/cFGAl2A7rc",0,0,NONE
708290657605914000,3/11/2016 13:57,"16:56 Up until Dago Corner, from there its noooooooo! Traffic. via @TTWaiyaki",-1.299088,36.761088,NONE
708290405771546000,3/11/2016 13:56,16:55 30 mins stand still outside traffic police! What's happening ahead towards city morgue round about? via @caroneksa,0,0,NONE
708290237705756000,3/11/2016 13:55,16:55 #IDreamOfAKenyaThat where drivers will follow traffic rules for their own safety and that of their passengers via @kenyan_pundit,0,0,NONE
708289734749978000,3/11/2016 13:53,16:53 allsopps not bad... slow but moving via @BonnieG434,0,0,NONE
708288643794751000,3/11/2016 13:49,16:48 Ati the speed limit on Valley Road is now 30 km/h??? Someone confirm? via @gpkarting,0,0,NONE
708288140528619000,3/11/2016 13:47,16:46 pangani its clean... rolling down hard via @BonnieG434,-1.264914,36.83594,NONE
708287638248099000,3/11/2016 13:45,16:44 #KAX925P #MakiniSchools bus stops in Mbaazi Av without warnin~more ⇢ https://t.co/NI8DObEyFm https://t.co/7xDGTFbUXt via @gerthofhuis1,0,0,NONE
708287008599224000,3/11/2016 13:42,16:42 Again we thank the ma3 crew that takes extra care to expectant and mothers with young ones via @totoOnlineKe,0,0,NONE
708286882937856000,3/11/2016 13:42,16:41 stepping out of town and ngara rounda not that busy..... we moving via @BonnieG434,0,0,NONE
708285959947747000,3/11/2016 13:38,16:38 @NPSOfficial_KE @APSKENYA @PoliceKE White Corolla KAW 627J 'L TOURING' STATION WAGON Stolen 2pm from Nairobi west via @KangetheJosphat,0,0,NONE
708285204578697000,3/11/2016 13:35,16:35 Ngong Road nyweeeeeeeee! via @TTWaiyaki,0,0,NONE
708284407757410000,3/11/2016 13:32,16:31 kuna accident just after Bellevue heading to town. Truck hit a110 blocking two lanes. Tumia South B ndani ukiweza via @Mumbic,-1.180448,36.939088,accident
708283611246501000,3/11/2016 13:29,"16:28 Accident, matatu, near aga Khan hospital.  https://t.co/hgDrpqrAIW via @kenyanspider",-1.249806,36.846795,accident
708282772205342000,3/11/2016 13:25,"16:25 Nairobi
Agakhan hospital ma3 in action  https://t.co/kPdZ4l4x2Z via @tycoontraffic",0,0,NONE
708281387992780000,3/11/2016 13:20,16:19 Stationary bus at the Forest Rd overpass - outbound causing a build up of traffic...  https://t.co/V3ugoqEZFS via @Nesstheiya,0,0,NONE
708281345756106000,3/11/2016 13:20,16:19 Mombasa rd inbound from Cabanas very very heavy. Is something amiss somewhere? via @FinanceKE,-1.331118,36.887874,NONE
708280927118499000,3/11/2016 13:18,16:18 White Corolla KAW 627J 'L TOURING' STATION WAGON white color station wagon Stolen 2pm from Nairobi west via @tycoontraffic,0,0,NONE
708280884600770000,3/11/2016 13:18,16:17 White Corolla KAW 627J 'L TOURING' STATION WAGON white color station wagon Stolen 2pm from Nairobi west via @tycoontraffic,0,0,NONE
708280759065321000,3/11/2016 13:17,16:17 #IDreamOfAKenyaThat every driver will follow traffic rules to the core. via @lagaless,0,0,NONE
708278998225149000,3/11/2016 13:10,16:10 a bit of traffic on limuru Rd near muthaiga mini market outbound. Normally caused by that tiny roundabout ahead:-( via @trudyfie,-1.2919615,36.8415906,NONE
708278913768656000,3/11/2016 13:10,"16:10 Drive safely. Speed limit on Valley road going down into town is 30KPH.
Kaeni chonjo  https://t.co/ZeV7V83n4a via @AKenyanGirl",0,0,NONE
708277110083747000,3/11/2016 13:03,"16:02 heading towards Kenyatta, pls don't use mbagathi... Imeshikana mbaya via @Mumbic",0,0,NONE
708275474510655000,3/11/2016 12:56,15:56 This vehicle was spotted transporting a passenger as such along ~more ⇢ https://t.co/3Z00oTc0WQ https://t.co/eyWkDcIVbj via @kipkaziwk,0,0,NONE
708274257638215000,3/11/2016 12:51,"15:51 As a driver/ rider, before overtaking do you take caution of the distance and speed of f~more ⇢ https://t.co/3TL5JnK0vg via @bikers254",0,0,NONE
708273796260564000,3/11/2016 12:50,15:49 Tom Mboya and Ronald Ngala are the most Noisy streets in. CBD. via @Fromosh,0,0,NONE
708273376368791000,3/11/2016 12:48,15:48 Phone snatchers active on traffic jam on haille sellasie avenue a stone throw away from kamu~more ⇢ https://t.co/KKLHBrGkDP via @ngats,0,0,traffic
708269391268282000,3/11/2016 12:32,15:32 quickest way to pumwani from mombasa road? via @RevenUpAutos,0,0,NONE
708268343824744000,3/11/2016 12:28,15:28 This how the world sees Nairobi #Ma3RouteCheck  https://t.co/apHEu6po7e via @DreamMarketKE,0,0,NONE
708267126671351000,3/11/2016 12:23,15:23 #outering nalia jameni. Saa tisa na jam imeshika. Serikali tafadhali via @Tinzsky_md,0,0,traffic
708266665549561000,3/11/2016 12:21,15:21 It is my decisions and actions that lead to accidents on the road. Embrace basic policies by @ntsa_kenya NoHelmetNoRide via @bikers254,-1.249806,36.846795,accident
708265113610944000,3/11/2016 12:15,15:15 matatu Sacco gani huenda baringo.. I want to send a parcell via @Mwaf_kareri,0,0,NONE
708263813632565000,3/11/2016 12:10,15:10 Gari za ocha nkt conductors are literally abusing passengers juu hajashuka stage yake via @sharlynemrc7,0,0,NONE
708263310114721000,3/11/2016 12:08,"15:08 uzuri wa gari si rangi yake, halahala upekue bonnet!! tafakariyakalu via @Kalusamm",-1.180448,36.939088,NONE
708262805909016000,3/11/2016 12:06,"15:06 accident past kenol next to gulf enery ,police at the scene  https://t.co/2Msk1ynOh0 via @ekkathenya",-1.249806,36.846795,accident
708262262008451000,3/11/2016 12:04,15:03 #ArgwingsKodhekRd is very slow from #ValleyArcade to and from Yaya. via @carstensw,-1.292211,36.787249,NONE
708262135114047000,3/11/2016 12:03,15:03 #celebrityaccess #celebrityaccess from 6pm 2day host @PierraM Ngong road moving #kot via @calvinich_srn,0,0,NONE
708262092994818000,3/11/2016 12:03,15:03 Kenyans haven't seen matatu yet.  https://t.co/dSGeAybPPh via @cyprian_designi,0,0,NONE
708261674499723000,3/11/2016 12:01,15:01 IDreamOfAKenyaThat is accdent free via @JRiithi,0,0,NONE
708261170575073000,3/11/2016 11:59,14:59 southern bypass smooth flowing from Langata Rd to Kikuyu in twenty minutes via @Petermusalia,-1.180448,36.939088,NONE
708261003528568000,3/11/2016 11:59,14:58 This is very RISK.. Especially on a highway like Thika road  https://t.co/Wp1rMgoGjQ via @InsecurityKE,0,0,NONE
708260834552582000,3/11/2016 11:58,14:58 how is the Maai Mahiu route anyone? via @lee_west5,0,0,NONE
708259073884446000,3/11/2016 11:51,14:51 Thea es turrafic yaafrywea via @aKhEm_iAn,0,0,NONE
708259073213378000,3/11/2016 11:51,14:51 anyone know how the Maai Mahiu route down the escarpment is like now? via @GacauMaina,0,0,NONE
708258695436574000,3/11/2016 11:50,14:49 Let us appreciate efforts made by @ntsa_kenya team to bring sanity on our roads. Be part of the changes via @bikers254,0,0,NONE
708258443761623000,3/11/2016 11:49,14:48 Langata Rd from Nyayo to Magadi Rd toward karen moving smooth via @Petermusalia,0,0,NONE
708258024649936000,3/11/2016 11:47,14:47 Yup!  https://t.co/lcImALc8OR via @iAlen,0,0,NONE
708257479650480000,3/11/2016 11:45,14:44 What is the situation on Jogoo road and landhies road? via @fanuelandwati,0,0,NONE
708256556551254000,3/11/2016 11:41,14:41 whats the traffic status of mbagathi road? via @btongadi,0,0,NONE
708252319817666000,3/11/2016 11:24,14:24 there are such few KCG 'cheaper' cars on the road. I bet gava is collecting alot less tax than they did before. via @nonimuriuki,0,0,NONE
708251315139293000,3/11/2016 11:20,14:20 Thika road moving nice and easy @accesscelebrit #celebrityaccess via @mayday_snr,0,0,NONE
708250726804234000,3/11/2016 11:18,14:18 Kenyatta Avenue from Processional Way Junction towards CBD is moving at the moment. #Ma3RouteCheck,-1.298857,36.762126,NONE
708250183851593000,3/11/2016 11:16,14:15 @NPSOfficial_KE 12:03 Police woman on exit from Yaya Centre to Ngong rd just received a bribe from a matatu via @Moseskamakya,-1.292211,36.787249,NONE
708250181716717000,3/11/2016 11:16,14:15 Mombasa Road from Eka Hotel towards Capital Centre is moving at the moment. #Ma3RouteCheck,-1.323662,36.844816,NONE
708249971288506000,3/11/2016 11:15,14:15 Argwings Kodhek Road from Chaka Road junction towards Yaya is moving at the moment. #Ma3RouteCheck,-1.292211,36.787249,NONE
708249761623580000,3/11/2016 11:14,14:14 CRACKDOWN stranded pasengers...effects of thika road bus crackdown  https://t.co/fWVN5FVfkB via @MyRideKenya,0,0,NONE
708249593574600000,3/11/2016 11:13,14:13 Kipande Road junction towards Museum Hill is moving at the moment. #Ma3RouteCheck,-1.273477,36.813378,NONE
708249428084318000,3/11/2016 11:13,14:12 Ngong Rd moving swiftly #celebrityaccess #kot cc. @mayday_snr @jnroriku via @accesscelebrit,-1.180448,36.939088,NONE
708249425890545000,3/11/2016 11:13,14:12 Argwings Kodhek Road from Yaya towards Chaka Road junction is moving at the moment. #Ma3RouteCheck,-1.292211,36.787249,NONE
708249216355700000,3/11/2016 11:12,14:12 Ngong Road from Afya House through NHIF towards Kenyatta Hospital is moving at the moment. #Ma3RouteCheck,0,0,NONE
708249048541573000,3/11/2016 11:11,14:11 Ngong Road from Kenyatta Hospital towards Kenyatta Avenue is moving at the moment. #Ma3RouteCheck,0,0,NONE
708248670936784000,3/11/2016 11:10,14:09 Uhuru Highway from Museum Hill towards University Way roundabout is moving at the moment. #Ma3RouteCheck,-1.2919615,36.8415906,NONE
708248461288742000,3/11/2016 11:09,"14:09 Uhuru Highway from GPO, Kenyatta Avenue towards University Way is moving at the moment. #Ma3RouteCheck",-1.285843,36.818918,NONE
708248379273248000,3/11/2016 11:09,14:08 Dubai floods 2 days ago. Entrance to a metro train station. W~more ⇢ https://t.co/ftY3zm72cb https://t.co/RLXbJZ4WQJ via @ChrisKibathi,0,0,rain
708248378140786000,3/11/2016 11:09,14:08 Avoid railways roundabout at all costs...from town use jogoo road via @lizzalukudoe,-1.2919615,36.8415906,NONE
708248084241711000,3/11/2016 11:07,"14:07 Uhuru Highway from Harambee Avenue Junction towards GPO, Kenyatta Avenue is moving at the moment. #Ma3RouteCheck",-1.298857,36.762126,NONE
708247916633133000,3/11/2016 11:07,14:06 Kenyatta Avenue from CBD towards GPO is moving at the moment. #Ma3RouteCheck,-1.285843,36.818918,NONE
708247707312205000,3/11/2016 11:06,14:06 Mombasa Road from Capital Centre towards Eka Hotel is moving at the moment. #Ma3RouteCheck,-1.323662,36.844816,NONE
708247539082874000,3/11/2016 11:05,14:05 Mombasa Road from Ole Sereni towards Simba Colt is moving at the moment. #Ma3RouteCheck,-1.3257544,36.8481879,NONE
708247329766121000,3/11/2016 11:04,14:04 Uhuru Highway towards Nyayo stadium from Haile Selassie Avenue is moving at the moment. #Ma3RouteCheck,-1.304637,36.826558,NONE
708247329019592000,3/11/2016 11:04,14:04 @NPSOfficial_KE Thank you to the traffic police officer who forgave me after expla~more ⇢ https://t.co/6dJ8nzTy3n via @wachira_crispus,0,0,NONE
708247161025081000,3/11/2016 11:04,14:03 Harambee Avenue from Ministry of Education towards Moi Avenue is moving at the moment. #Ma3RouteCheck,0,0,NONE
708246951674773000,3/11/2016 11:03,14:03 Harambee Avenue from Moi Avenue towards Parliament Road is moving at the moment. #Ma3RouteCheck,-1.290602,36.819446,NONE
708246783885901000,3/11/2016 11:02,"14:02 Uhuru Highway from Laico Regency towards GPO, Kenyatta Avenue is moving at the moment. #Ma3RouteCheck",-1.285843,36.818918,NONE
708246574816595000,3/11/2016 11:01,14:01 Museum Hill headed towards Ojijo Road junction is moving at the moment. #Ma3RouteCheck,-1.273477,36.813378,NONE
708246410727034000,3/11/2016 11:01,14:00 Uhuru Highway from Nyayo stadium towards Haile Selassie Avenue is slow and building up at the moment. #Ma3RouteCheck,-1.304637,36.826558,NONE
708246197429866000,3/11/2016 11:00,14:00 Mombasa Road from Simba Colt towards Ole Sereni is moving at the moment. #Ma3RouteCheck,-1.3257544,36.8481879,NONE
708246196351971000,3/11/2016 11:00,"14:00 #Ma3RouteCheck brought to you by @chlorideexide, jump-start your journey to zero car problems! Just #DialABattery on 0719080000.",0,0,NONE
708246070766096000,3/11/2016 10:59,13:59 Uhuru highway inn and out of town  https://t.co/1xmPWk8iub via @danpetlev1,0,0,NONE
708244769722372000,3/11/2016 10:54,13:54 Both sides of Uhuru highway jam packed  https://t.co/XqDZvoTi2x via @AbdikarimGmai,-1.330205,36.870268,traffic
708244476708323000,3/11/2016 10:53,13:53 @RoadAlertKE Mats n Buses occupies 80% parking space in CBD makin traffic flow impossible.  https://t.co/U9iSPObpEm via @Fromosh,0,0,NONE
708243724120117000,3/11/2016 10:50,13:50 Lakini mat ya wapi hii mta inashinda za rongaa . I bet hakuna via @tuwei_ignecious,-1.180448,36.939088,NONE
708243722803150000,3/11/2016 10:50,13:50 When you think of what is the meaning of traffic visit likoni rd now....  https://t.co/ifCFWbJftw via @nelson_mboi,0,0,NONE
708243596382593000,3/11/2016 10:50,13:49 Lakini mat ya wapi hii mta inashinsa za rongaa . I bet hakuna via @tuwei_ignecious,-1.180448,36.939088,NONE
708242798751821000,3/11/2016 10:46,13:46 KBS.blocking the junction from MTC while completing ignoring other motorists.  https://t.co/NKW6SRcBpG via @levikones,-1.298857,36.762126,NONE
708241540049534000,3/11/2016 10:41,13:41 mbagathi jam so f*cking 😨😨😨 via @enockaunda,0,0,traffic
708241456104742000,3/11/2016 10:41,13:41 #RalphBunche  https://t.co/loRec90EJ3 via @Mitsmann,0,0,NONE
708240911323365000,3/11/2016 10:39,"13:39 Roysambu, safaripark, garden city, allsopps all clean. via @BonnieG434",-1.218213,36.892995,NONE
708238143556706000,3/11/2016 10:28,13:28 Kidero boys installing the yellow box at the Yaya junction via @BeingCharlie,-1.292211,36.787249,NONE
708236675055419000,3/11/2016 10:22,13:22 @ntsa_kenya mko busy kusumbua watu Thika Rd....kwani nowadays ~more ⇢ https://t.co/O1Rws6jE7E https://t.co/9WknxTicKj via @Ombatiosoro,-1.180448,36.939088,NONE
708236298859884000,3/11/2016 10:21,13:20 long distant drivers must be forced to(REST AND SLEEP) avoid~more ⇢ https://t.co/BvTull1Rom https://t.co/mUe4e0GntL via @KimuriJackson,0,0,NONE
708236297551355000,3/11/2016 10:21,13:20 Will you be returning today via Wilson Airport. Please advise ti~more ⇢ https://t.co/EYjyFfOIfz https://t.co/BvAnS6hPDD via @mufhaamid,0,0,NONE
708235416525090000,3/11/2016 10:17,"13:17 @NPSOfficial_KE A demonstration starting church amry ,Jogoo road.Traffic expected via @ekkathenya",0,0,NONE
